show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,genre1,genre2,genre3
1430,TV Show,Mighty Little Bheem: Kite Festival,,India,08/01/2021,2021,TV-Y,1 Season,"Kids' TV, TV Comedies",2021,Kids' TV,TV Comedies,
1431,TV Show,Pretend It’s a City,,United States,08/01/2021,2021,TV-14,1 Season,Docuseries,2021,Docuseries,,
1433,TV Show,The Idhun Chronicles,Maite Ruiz De Austri,Spain,08/01/2021,2021,TV-14,2 Seasons,"Anime Series, International TV Shows, Spanish-Language TV Shows",2021,Anime Series,International TV Shows,Spanish-Language TV Shows
1438,TV Show,Surviving Death,,United States,06/01/2021,2021,TV-MA,1 Season,"Docuseries, Reality TV",2021,Docuseries,Reality TV,
1440,TV Show,History of Swear Words,,United States,05/01/2021,2021,TV-MA,1 Season,"Docuseries, TV Comedies",2021,Docuseries,TV Comedies,
1441,TV Show,Nailed It! Mexico,,Mexico,05/01/2021,2021,TV-PG,3 Seasons,"International TV Shows, Reality TV, Spanish-Language TV Shows",2021,International TV Shows,Reality TV,Spanish-Language TV Shows
1443,TV Show,Korean Pork Belly Rhapsody,,Pakistan,04/01/2021,2020,TV-G,1 Season,"Docuseries, International TV Shows",2021,Docuseries,International TV Shows,
1444,TV Show,QB1: Beyond the Lights,,United States,04/01/2021,2019,TV-14,1 Season,Docuseries,2021,Docuseries,,
1449,TV Show,Cobra Kai,,United States,01/01/2021,2021,TV-14,3 Seasons,"TV Action & Adventure, TV Comedies, TV Dramas",2021,TV Action & Adventure,TV Comedies,TV Dramas
1450,TV Show,Dream Home Makeover,,United States,01/01/2021,2021,TV-G,2 Seasons,Reality TV,2021,Reality TV,,
1456,TV Show,Headspace Guide to Meditation,,United States,01/01/2021,2021,TV-G,1 Season,"Docuseries, Science & Nature TV",2021,Docuseries,Science & Nature TV,
1458,TV Show,Jenni Rivera: Mariposa de Barrio,,United States,01/01/2021,2017,TV-MA,1 Season,"Spanish-Language TV Shows, TV Dramas",2021,Spanish-Language TV Shows,TV Dramas,
1461,TV Show,Monarca,,Mexico,01/01/2021,2021,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2021,International TV Shows,Spanish-Language TV Shows,TV Dramas
1463,TV Show,Running Man,,Pakistan,01/01/2021,2020,TV-Y7,1 Season,"Kids' TV, TV Comedies",2021,Kids' TV,TV Comedies,
1464,TV Show,The Cat in the Hat Knows a Lot About That!,Tony Collingwood,Canada,01/01/2021,2014,TV-Y,1 Season,Kids' TV,2021,Kids' TV,,
1466,TV Show,The Haunted Hathaways,,United States,01/01/2021,2013,TV-G,2 Seasons,"Kids' TV, TV Comedies, TV Sci-Fi & Fantasy",2021,Kids' TV,TV Comedies,TV Sci-Fi & Fantasy
1474,TV Show,Chilling Adventures of Sabrina,,United States,31/12/2020,2020,TV-14,4 Seasons,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",2020,TV Horror,TV Mysteries,TV Sci-Fi & Fantasy
1477,TV Show,Best Leftovers Ever!,,United States,30/12/2020,2020,TV-G,1 Season,Reality TV,2020,Reality TV,,
1478,TV Show,Dare Me,,United States,30/12/2020,2019,TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Thrillers",2020,Crime TV Shows,TV Dramas,TV Thrillers
1479,TV Show,Equinox,,Denmark,30/12/2020,2020,TV-MA,1 Season,"International TV Shows, TV Mysteries, TV Thrillers",2020,International TV Shows,TV Mysteries,TV Thrillers
1480,TV Show,SanPa: Sins of the Savior,Cosima Spender,Italy,30/12/2020,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2020,Crime TV Shows,Docuseries,International TV Shows
1481,TV Show,Still Game,,United Kingdom,30/12/2020,2018,TV-14,9 Seasons,"British TV Shows, Classic & Cult TV, International TV Shows",2020,British TV Shows,Classic & Cult TV,International TV Shows
1483,TV Show,Transformers: War for Cybertron: Earthrise,,Pakistan,30/12/2020,2020,TV-Y7,1 Season,Anime Series,2020,Anime Series,,
1484,TV Show,A Love So Beautiful,,South Korea,28/12/2020,2020,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2020,International TV Shows,Romantic TV Shows,TV Comedies
1488,TV Show,Sakho & Mangane,,Senegal,27/12/2020,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2020,Crime TV Shows,International TV Shows,TV Dramas
1490,TV Show,Regiment Diaries,,India,26/12/2020,2020,TV-PG,2 Seasons,"Docuseries, International TV Shows",2020,Docuseries,International TV Shows,
1493,TV Show,Bridgerton,,United States,25/12/2020,2020,TV-MA,1 Season,"Romantic TV Shows, TV Dramas",2020,Romantic TV Shows,TV Dramas,
1504,TV Show,Lovestruck in the City,,South Korea,22/12/2020,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2020,International TV Shows,Romantic TV Shows,TV Comedies
1506,TV Show,Rhyme Time Town Singalongs,,United States,22/12/2020,2020,TV-Y,1 Season,Kids' TV,2020,Kids' TV,,
1507,TV Show,Shaun the Sheep,,United Kingdom,22/12/2020,2016,TV-Y,2 Seasons,"British TV Shows, Kids' TV, TV Comedies",2020,British TV Shows,Kids' TV,TV Comedies
1509,TV Show,Timmy Time,,United Kingdom,22/12/2020,2010,TV-Y,1 Season,"British TV Shows, Kids' TV",2020,British TV Shows,Kids' TV,
1515,TV Show,Diamond City,,South Africa,18/12/2020,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2020,Crime TV Shows,International TV Shows,TV Dramas
1517,TV Show,Home for Christmas,,Norway,18/12/2020,2020,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",2020,International TV Shows,Romantic TV Shows,TV Comedies
1521,TV Show,Paava Kadhaigal,"Sudha Kongara, Vignesh Shivan, Gautham Vasudev Menon, Vetri Maaran",India,18/12/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas",2020,International TV Shows,TV Dramas,
1528,TV Show,Morphle,,Netherlands,17/12/2020,2020,TV-Y,2 Seasons,"British TV Shows, Kids' TV",2020,British TV Shows,Kids' TV,
1529,TV Show,Run On,,South Korea,17/12/2020,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2020,International TV Shows,Romantic TV Shows,TV Comedies
1531,TV Show,Schulz Saves America,Alexx Media,United States,17/12/2020,2020,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",2020,Stand-Up Comedy & Talk Shows,TV Comedies,
1533,TV Show,Anitta: Made In Honório,"Andrucha Waddington, Pedro Waddington",Brazil,16/12/2020,2020,TV-MA,1 Season,"Docuseries, International TV Shows",2020,Docuseries,International TV Shows,
1534,TV Show,BREAK IT ALL: The History of Rock in Latin America,Picky Talarico,,16/12/2020,2020,TV-MA,1 Season,"Docuseries, Spanish-Language TV Shows",2020,Docuseries,Spanish-Language TV Shows,
1536,TV Show,How To Ruin Christmas,,South Africa,16/12/2020,2020,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2020,International TV Shows,TV Comedies,TV Dramas
1539,TV Show,Marvel Anime: Wolverine,,United States,16/12/2020,2011,TV-14,1 Season,"Anime Series, International TV Shows",2020,Anime Series,International TV Shows,
1540,TV Show,Marvel Anime: X-Men,,Japan,16/12/2020,2011,TV-14,1 Season,"Anime Series, International TV Shows",2020,Anime Series,International TV Shows,
1542,TV Show,The Ripper,"Ellena Wood, Jesse Vile",United Kingdom,16/12/2020,2020,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2020,British TV Shows,Crime TV Shows,Docuseries
1544,TV Show,Black Ink Crew New York,,United States,15/12/2020,2014,TV-14,2 Seasons,Reality TV,2020,Reality TV,,
1546,TV Show,Pup Academy,,United States,15/12/2020,2020,TV-Y,2 Seasons,"Kids' TV, TV Comedies",2020,Kids' TV,TV Comedies,
1547,TV Show,Song Exploder,,United States,15/12/2020,2020,TV-MA,2 Seasons,Docuseries,2020,Docuseries,,
1548,TV Show,Teen Mom 2,,United States,15/12/2020,2011,TV-14,2 Seasons,Reality TV,2020,Reality TV,,
1549,TV Show,The Challenge,,United States,15/12/2020,2006,TV-14,2 Seasons,Reality TV,2020,Reality TV,,
1552,TV Show,Hilda,,United Kingdom,14/12/2020,2021,TV-Y7,2 Seasons,Kids' TV,2020,Kids' TV,,
1553,TV Show,Tiny Pretty Things,,United States,14/12/2020,2020,TV-MA,1 Season,"TV Dramas, TV Mysteries, TV Thrillers",2020,TV Dramas,TV Mysteries,TV Thrillers
1555,TV Show,Children of Adam,,Lebanon,12/12/2020,2020,TV-14,1 Season,"International TV Shows, TV Dramas, TV Thrillers",2020,International TV Shows,TV Dramas,TV Thrillers
1556,TV Show,Grizzy et les Lemmings,,France,12/12/2020,2018,TV-Y,2 Seasons,"Kids' TV, TV Comedies",2020,Kids' TV,TV Comedies,
1560,TV Show,The Mess You Leave Behind,,Spain,11/12/2020,2020,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2020,International TV Shows,Spanish-Language TV Shows,TV Dramas
1563,TV Show,Alice in Borderland,,Japan,10/12/2020,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Mysteries",2020,International TV Shows,TV Action & Adventure,TV Mysteries
1565,TV Show,Futmalls.com,Lai Chun-yu,,10/12/2020,2020,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2020,Crime TV Shows,International TV Shows,TV Dramas
1570,TV Show,Masameer Classics,,Saudi Arabia,09/12/2020,2013,TV-14,4 Seasons,"International TV Shows, TV Comedies",2020,International TV Shows,TV Comedies,
1571,TV Show,Once Upon a Time,,Egypt,09/12/2020,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2020,International TV Shows,Romantic TV Shows,TV Dramas
1573,TV Show,The Big Show Show,,United States,09/12/2020,2020,TV-G,2 Seasons,"Kids' TV, TV Comedies",2020,Kids' TV,TV Comedies,
1574,TV Show,The Expanding Universe of Ashley Garcia,,United States,09/12/2020,2020,TV-PG,3 Seasons,"Kids' TV, TV Comedies, Teen TV Shows",2020,Kids' TV,TV Comedies,Teen TV Shows
1575,TV Show,The Surgeon's Cut,,United States,09/12/2020,2020,TV-14,1 Season,"Docuseries, Science & Nature TV",2020,Docuseries,Science & Nature TV,
1579,TV Show,Juman,,Kuwait,08/12/2020,2019,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2020,International TV Shows,Romantic TV Shows,TV Dramas
1580,TV Show,Mr. Iglesias,,United States,08/12/2020,2020,TV-14,3 Seasons,"TV Comedies, Teen TV Shows",2020,TV Comedies,Teen TV Shows,
1584,TV Show,100 Days My Prince,,South Korea,07/12/2020,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2020,International TV Shows,Romantic TV Shows,TV Dramas
1586,TV Show,Manhunt: Deadly Games,,Pakistan,07/12/2020,2020,TV-14,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",2020,Crime TV Shows,TV Dramas,TV Mysteries
1587,TV Show,Room 2806: The Accusation,Jalil Lespert,France,07/12/2020,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2020,Crime TV Shows,Docuseries,International TV Shows
1588,TV Show,Detention,"Su I-Hsuan, Chuang Shiang-an, Liu Yi",Taiwan,05/12/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror",2020,International TV Shows,TV Dramas,TV Horror
1590,TV Show,Bhaag Beanie Bhaag,,India,04/12/2020,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2020,International TV Shows,Romantic TV Shows,TV Comedies
1591,TV Show,Big Mouth,,United States,04/12/2020,2020,TV-MA,4 Seasons,TV Comedies,2020,TV Comedies,,
1594,TV Show,Kings of Jo'Burg,,South Africa,04/12/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2020,Crime TV Shows,International TV Shows,TV Dramas
1597,TV Show,The Great British Baking Show: Holidays,,Pakistan,04/12/2020,2020,TV-MA,3 Seasons,"British TV Shows, Reality TV",2020,British TV Shows,Reality TV,
1604,TV Show,Alien Worlds,,United Kingdom,02/12/2020,2020,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",2020,British TV Shows,Docuseries,International TV Shows
1606,TV Show,Check The Store Next Door: The Next Chapter,,Indonesia,02/12/2020,2020,TV-14,2 Seasons,"International TV Shows, TV Comedies, TV Dramas",2020,International TV Shows,TV Comedies,TV Dramas
1612,TV Show,Are You The One,,United States,01/12/2020,2014,TV-14,2 Seasons,Reality TV,2020,Reality TV,,
1615,TV Show,Gormiti,,Spain,01/12/2020,2018,TV-Y,1 Season,Kids' TV,2020,Kids' TV,,
1616,TV Show,Ink Master,,United States,01/12/2020,2012,TV-14,2 Seasons,Reality TV,2020,Reality TV,,
1619,TV Show,Octonauts,,United States,01/12/2020,2015,TV-Y,4 Seasons,"British TV Shows, Kids' TV",2020,British TV Shows,Kids' TV,
1620,TV Show,Oddbods,,United Kingdom,01/12/2020,2017,TV-Y,1 Season,"Kids' TV, TV Comedies",2020,Kids' TV,TV Comedies,
1623,TV Show,Stargate SG-1,,United States,01/12/2020,2006,TV-MA,10 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2020,Classic & Cult TV,TV Action & Adventure,TV Sci-Fi & Fantasy
1624,TV Show,The Bachelorette,,United States,01/12/2020,2010,TV-14,1 Season,"Reality TV, Romantic TV Shows",2020,Reality TV,Romantic TV Shows,
1626,TV Show,The Guest,,South Korea,01/12/2020,2018,TV-14,1 Season,"International TV Shows, TV Horror, TV Mysteries",2020,International TV Shows,TV Horror,TV Mysteries
1628,TV Show,The Holiday Movies That Made Us,,United States,01/12/2020,2020,TV-PG,1 Season,Docuseries,2020,Docuseries,,
1629,TV Show,The Repair Shop,,United Kingdom,01/12/2020,2018,TV-PG,1 Season,"British TV Shows, Reality TV",2020,British TV Shows,Reality TV,
1635,TV Show,The Uncanny Counter,,South Korea,29/11/2020,2020,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",2020,International TV Shows,TV Action & Adventure,TV Dramas
1639,TV Show,Fabulous Lives of Bollywood Wives,,India,27/11/2020,2020,TV-MA,1 Season,"International TV Shows, Reality TV",2020,International TV Shows,Reality TV,
1640,TV Show,Heartbreak High,,Australia,27/11/2020,1999,TV-14,7 Seasons,"International TV Shows, TV Dramas, Teen TV Shows",2020,International TV Shows,TV Dramas,Teen TV Shows
1641,TV Show,Over Christmas,,Germany,27/11/2020,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2020,International TV Shows,Romantic TV Shows,TV Comedies
1642,TV Show,Sugar Rush Christmas,,United States,27/11/2020,2020,TV-14,2 Seasons,Reality TV,2020,Reality TV,,
1650,TV Show,Great Pretender,,Japan,25/11/2020,2020,TV-MA,2 Seasons,"Anime Series, Crime TV Shows, International TV Shows",2020,Anime Series,Crime TV Shows,International TV Shows
1655,TV Show,Before 30,BB Sasore,Nigeria,24/11/2020,2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2020,International TV Shows,Romantic TV Shows,TV Comedies
1659,TV Show,Valentino,,Egypt,24/11/2020,2020,TV-14,1 Season,"International TV Shows, TV Comedies, TV Dramas",2020,International TV Shows,TV Comedies,TV Dramas
1662,TV Show,Strongest Deliveryman,,South Korea,23/11/2020,2017,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2020,International TV Shows,Romantic TV Shows,TV Dramas
1668,TV Show,Flavorful Origins,,China,20/11/2020,2020,TV-G,3 Seasons,"Docuseries, International TV Shows",2020,Docuseries,International TV Shows,
1669,TV Show,Heart & Soul,,Pakistan,20/11/2020,2019,TV-14,1 Season,"International TV Shows, TV Dramas",2020,International TV Shows,TV Dramas,
1671,TV Show,Mismatched,,India,20/11/2020,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2020,International TV Shows,Romantic TV Shows,TV Comedies
1673,TV Show,Voices of Fire,,United States,20/11/2020,2020,TV-PG,1 Season,"Docuseries, Reality TV",2020,Docuseries,Reality TV,
1685,TV Show,Holiday Home Makeover with Mr. Christmas,,United States,18/11/2020,2020,TV-G,1 Season,Reality TV,2020,Reality TV,,
1688,TV Show,The Boss Baby: Back in Business,,United States,17/11/2020,2020,TV-Y7,4 Seasons,"Kids' TV, TV Comedies",2020,Kids' TV,TV Comedies,
1689,TV Show,We Are the Champions,,United States,17/11/2020,2020,TV-MA,1 Season,"Docuseries, Reality TV",2020,Docuseries,Reality TV,
1693,TV Show,America's Next Top Model,,United States,15/11/2020,2013,TV-14,2 Seasons,Reality TV,2020,Reality TV,,
1694,TV Show,Beyblade Burst Rise,,Japan,15/11/2020,2019,TV-Y,1 Season,"Anime Series, Kids' TV",2020,Anime Series,Kids' TV,
1697,TV Show,Polly Pocket,,Canada,15/11/2020,2021,TV-Y,2 Seasons,Kids' TV,2020,Kids' TV,,
1698,TV Show,Survivor,,United States,15/11/2020,2014,TV-14,2 Seasons,Reality TV,2020,Reality TV,,
1699,TV Show,The Crown,,United Kingdom,15/11/2020,2020,TV-MA,4 Seasons,"British TV Shows, International TV Shows, TV Dramas",2020,British TV Shows,International TV Shows,TV Dramas
1702,TV Show,American Horror Story,,United States,13/11/2020,2019,TV-MA,9 Seasons,"TV Horror, TV Mysteries, TV Thrillers",2020,TV Horror,TV Mysteries,TV Thrillers
1707,TV Show,The Minions of Midas,Mateo Gil,Spain,13/11/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2020,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
1709,TV Show,Ethos,,Turkey,12/11/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas",2020,International TV Shows,TV Dramas,
1712,TV Show,Graceful Friends,,South Korea,12/11/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2020,Crime TV Shows,International TV Shows,TV Dramas
1716,TV Show,A Queen Is Born,Carla Barros,Brazil,11/11/2020,2020,TV-14,1 Season,"International TV Shows, Reality TV",2020,International TV Shows,Reality TV,
1717,TV Show,Aunty Donna's Big Ol' House of Fun,,Australia,11/11/2020,2020,TV-MA,1 Season,TV Comedies,2020,TV Comedies,,
1718,TV Show,The Liberator,,United States,11/11/2020,2020,TV-MA,1 Season,"TV Action & Adventure, TV Dramas",2020,TV Action & Adventure,TV Dramas,
1719,TV Show,Trial 4,,United States,11/11/2020,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries",2020,Crime TV Shows,Docuseries,
1722,TV Show,A Lion in the House,"Steven Bognar, Julia Reichert",United States,10/11/2020,2006,TV-14,1 Season,TV Shows,2020,TV Shows,,
1723,TV Show,DASH & LILY,,United States,10/11/2020,2020,TV-14,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas",2020,Romantic TV Shows,TV Comedies,TV Dramas
1724,TV Show,Bakugan: Armored Alliance,,Pakistan,06/11/2020,2020,TV-Y7,1 Season,"Anime Series, Kids' TV",2020,Anime Series,Kids' TV,
1725,TV Show,Bakugan: Battle Planet,,Japan,06/11/2020,2018,TV-PG,1 Season,"Anime Series, Kids' TV",2020,Anime Series,Kids' TV,
1727,TV Show,Country Ever After,,United States,06/11/2020,2020,TV-PG,1 Season,Reality TV,2020,Reality TV,,
1731,TV Show,Wrong Kind of Black,,Australia,06/11/2020,2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2020,International TV Shows,TV Comedies,TV Dramas
1734,TV Show,Carmel: Who Killed Maria Marta?,Alejandro Hartmann,Argentina,05/11/2020,2020,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2020,Crime TV Shows,Docuseries,International TV Shows
1738,TV Show,Paranormal,,Egypt,05/11/2020,2020,TV-14,1 Season,"International TV Shows, TV Dramas, TV Horror",2020,International TV Shows,TV Dramas,TV Horror
1741,TV Show,Love & Anarchy,,Sweden,04/11/2020,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2020,International TV Shows,Romantic TV Shows,TV Comedies
1747,TV Show,Can You Hear Me?,,Canada,02/11/2020,2020,TV-MA,2 Seasons,"International TV Shows, TV Comedies, TV Dramas",2020,International TV Shows,TV Comedies,TV Dramas
1749,TV Show,60 Days In,,United States,01/11/2020,2019,TV-MA,1 Season,Reality TV,2020,Reality TV,,
1751,TV Show,Dawson's Creek,,United States,01/11/2020,2002,TV-14,6 Seasons,"Romantic TV Shows, TV Dramas, Teen TV Shows",2020,Romantic TV Shows,TV Dramas,Teen TV Shows
1755,TV Show,Forged in Fire,,United States,01/11/2020,2019,TV-14,1 Season,Reality TV,2020,Reality TV,,
1756,TV Show,Leah Remini: Scientology and the Aftermath,,United States,01/11/2020,2018,TV-14,3 Seasons,Docuseries,2020,Docuseries,,
1757,TV Show,LEGO Jurassic World: Legend of Isla Nublar,,United States,01/11/2020,2019,TV-Y,1 Season,Kids' TV,2020,Kids' TV,,
1758,TV Show,LEGO Jurassic World: Secret Exhibit,,United States,01/11/2020,2018,TV-Y,1 Season,Kids' TV,2020,Kids' TV,,
1759,TV Show,LEGO Ninjago,,Canada,01/11/2020,2020,TV-Y7,2 Seasons,Kids' TV,2020,Kids' TV,,
1760,TV Show,LEGO Ninjago: Masters of Spinjitzu,,Denmark,01/11/2020,2019,TV-Y7,10 Seasons,Kids' TV,2020,Kids' TV,,
1761,TV Show,LEGO: CITY Adventures,,United States,01/11/2020,2019,TV-Y,1 Season,"Kids' TV, TV Comedies",2020,Kids' TV,TV Comedies,
1766,TV Show,The Garfield Show,,France,01/11/2020,2018,TV-Y,4 Seasons,"Kids' TV, TV Comedies",2020,Kids' TV,TV Comedies,
