show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,genre1,genre2,genre3
1468,Movie,Unknown,Jaume Collet-Serra,United Kingdom,01/01/2021,2011,PG-13,113,"Action & Adventure, Thrillers",2021,Action & Adventure,Thrillers,
1469,Movie,What Happened to Mr. Cha?,Kim Dong-kyu,South Korea,01/01/2021,2021,TV-MA,102,"Comedies, International Movies",2021,Comedies,International Movies,
1470,Movie,What's Eating Gilbert Grape,Lasse Hallström,United States,01/01/2021,1993,PG-13,118,"Classic Movies, Dramas, Independent Movies",2021,Classic Movies,Dramas,Independent Movies
1471,Movie,Alaska Is a Drag,Shaz Bennett,United States,31/12/2020,2017,TV-MA,83,"Dramas, LGBTQ Movies",2020,Dramas,LGBTQ Movies,
1472,Movie,Best of Stand-Up 2020,,Pakistan,31/12/2020,2020,TV-MA,77,Stand-Up Comedy,2020,Stand-Up Comedy,,
1473,Movie,Bobby Jasoos,Samar Shaikh,India,31/12/2020,2014,TV-14,116,"Comedies, Dramas, International Movies",2020,Comedies,Dramas,International Movies
1475,Movie,Tarung Sarung,Archie Hekagery,Indonesia,31/12/2020,2020,TV-PG,116,"Action & Adventure, Dramas, Faith & Spirituality",2020,Action & Adventure,Dramas,Faith & Spirituality
1476,Movie,Too Handsome to Handle,Sabrina Rochelle Kalangie,Indonesia,31/12/2020,2019,TV-14,106,"Comedies, Dramas, International Movies",2020,Comedies,Dramas,International Movies
1482,Movie,The Rope Curse 2,Liao Shih-han,Taiwan,30/12/2020,2020,TV-MA,105,"Horror Movies, International Movies",2020,Horror Movies,International Movies,
1485,Movie,Cops and Robbers,"Arnon Manor, Timothy Ware-Hill",United States,28/12/2020,2020,PG-13,8,Dramas,2020,Dramas,,
1486,Movie,Rango,Gore Verbinski,United States,28/12/2020,2011,PG,110,"Children & Family Movies, Comedies",2020,Children & Family Movies,Comedies,
1487,Movie,Death to 2020,"Al Campbell, Alice Mathias",United States,27/12/2020,2020,TV-MA,71,Comedies,2020,Comedies,,
1489,Movie,DNA,Maïwenn,France,26/12/2020,2020,TV-MA,91,"Dramas, International Movies",2020,Dramas,International Movies,
1491,Movie,The Magic School Bus Rides Again In the Zone,Richard Weston,Canada,26/12/2020,2020,TV-Y,46,Children & Family Movies,2020,Children & Family Movies,,
1492,Movie,AK vs AK,Vikramaditya Motwane,India,25/12/2020,2020,TV-MA,109,"Comedies, Dramas, International Movies",2020,Comedies,Dramas,International Movies
1494,Movie,Isa Pa with Feelings,Prime Cruz,Philippines,25/12/2020,2019,TV-G,102,"International Movies, Romantic Movies",2020,International Movies,Romantic Movies,
1495,Movie,We Can Be Heroes,Robert Rodriguez,United States,25/12/2020,2020,PG,101,"Children & Family Movies, Comedies",2020,Children & Family Movies,Comedies,
1496,Movie,Bridezilla,Andibachtiar Yusuf,Indonesia,24/12/2020,2019,TV-MA,94,"Comedies, Dramas, International Movies",2020,Comedies,Dramas,International Movies
1497,Movie,Cemara's Family,Yandy Laurens,Indonesia,24/12/2020,2018,TV-G,110,"Children & Family Movies, Dramas, International Movies",2020,Children & Family Movies,Dramas,International Movies
1498,Movie,"Hello, Love, Goodbye",Cathy Garcia-Molina,Philippines,24/12/2020,2019,TV-14,117,"Dramas, International Movies, Romantic Movies",2020,Dramas,International Movies,Romantic Movies
1499,Movie,The History of Future Folk,"John Mitchell, Jeremy Kipp Walker",United States,23/12/2020,2012,TV-14,85,"Action & Adventure, Comedies, Independent Movies",2020,Action & Adventure,Comedies,Independent Movies
1500,Movie,The Midnight Sky,George Clooney,United States,23/12/2020,2020,PG-13,119,Dramas,2020,Dramas,,
1501,Movie,Your Name Engraved Herein,Liu Kuang-hui,Taiwan,23/12/2020,2020,TV-MA,115,"Dramas, International Movies, LGBTQ Movies",2020,Dramas,International Movies,LGBTQ Movies
1502,Movie,After We Collided,Roger Kumble,United States,22/12/2020,2020,R,105,"Dramas, Romantic Movies",2020,Dramas,Romantic Movies,
1503,Movie,London Hughes: To Catch a D*ck,Kristian Mercado,United States,22/12/2020,2020,TV-MA,68,Stand-Up Comedy,2020,Stand-Up Comedy,,
1505,Movie,QLIMAX THE SOURCE,"Daan Jansen, Stijn Verlinde",Netherlands,22/12/2020,2020,TV-14,57,Music & Musicals,2020,Music & Musicals,,
1508,Movie,Shaun the Sheep: The Farmer’s Llamas,Jay Grace,United Kingdom,22/12/2020,2020,TV-Y,28,"Children & Family Movies, Comedies",2020,Children & Family Movies,Comedies,
1510,Movie,"Ariana grande: excuse me, i love you",Paul Dugdale,United States,21/12/2020,2020,TV-MA,98,"Documentaries, Music & Musicals",2020,Documentaries,Music & Musicals,
1511,Movie,The Con Is On,James Haslam,United States,21/12/2020,2018,R,95,Comedies,2020,Comedies,,
1512,Movie,Mohamed Hussein,Muhammad Ali,Egypt,20/12/2020,2019,TV-14,96,"Comedies, International Movies",2020,Comedies,International Movies,
1513,Movie,Rhys Nicholson Live at the Athenaeum,Thomas Toby Parkinson,United Kingdom,20/12/2020,2020,TV-MA,66,Stand-Up Comedy,2020,Stand-Up Comedy,,
1514,Movie,Atlas Shrugged: Part II,John Putch,United States,19/12/2020,2012,PG-13,112,Dramas,2020,Dramas,,
1516,Movie,Guest House,Sam Macaroni,United States,18/12/2020,2020,R,84,Comedies,2020,Comedies,,
1518,Movie,Ma Rainey's Black Bottom,George C. Wolfe,United States,18/12/2020,2020,R,94,"Dramas, Music & Musicals",2020,Dramas,Music & Musicals,
1519,Movie,Ma Rainey's Black Bottom: A Legacy Brought to Screen,,Pakistan,18/12/2020,2020,TV-PG,32,"Documentaries, Music & Musicals",2020,Documentaries,Music & Musicals,
1520,Movie,Mukhsin,Yasmin Ahmad,Malaysia,18/12/2020,2006,TV-PG,98,"Children & Family Movies, Comedies, Dramas",2020,Children & Family Movies,Comedies,Dramas
1522,Movie,Rabun,Yasmin Ahmad,Malaysia,18/12/2020,2004,TV-PG,85,"Dramas, Independent Movies, International Movies",2020,Dramas,Independent Movies,International Movies
1523,Movie,Talentime,Yasmin Ahmad,Malaysia,18/12/2020,2009,TV-14,120,"Dramas, International Movies, Romantic Movies",2020,Dramas,International Movies,Romantic Movies
1524,Movie,An Unremarkable Christmas,Juan Camilo Pinzon,Colombia,17/12/2020,2020,TV-14,83,"Comedies, Dramas, International Movies",2020,Comedies,Dramas,International Movies
1525,Movie,Braven,Lin Oeding,Canada,17/12/2020,2018,R,94,Action & Adventure,2020,Action & Adventure,,
1526,Movie,Eggnoid: Love & Time Portal,Naya Anindita,Indonesia,17/12/2020,2019,TV-14,102,"Dramas, International Movies, Romantic Movies",2020,Dramas,International Movies,Romantic Movies
1527,Movie,Love You to the Stars and Back,Antoinette Jadaone,Philippines,17/12/2020,2017,TV-14,111,"Comedies, International Movies, Romantic Movies",2020,Comedies,International Movies,Romantic Movies
1530,Movie,Sakaling Maging Tayo,JP Habac,Philippines,17/12/2020,2019,TV-14,90,"International Movies, Romantic Movies",2020,International Movies,Romantic Movies,
1532,Movie,The Wedding Shaman,Farishad I. Latjuba,,17/12/2020,2019,TV-PG,111,"Dramas, International Movies, Romantic Movies",2020,Dramas,International Movies,Romantic Movies
1535,Movie,Bwakaw,Jun Lana,Philippines,16/12/2020,2012,TV-MA,110,"Dramas, International Movies, LGBTQ Movies",2020,Dramas,International Movies,LGBTQ Movies
1537,Movie,Incarnate,Brad Peyton,United States,16/12/2020,2016,PG-13,87,"Horror Movies, Thrillers",2020,Horror Movies,Thrillers,
1538,Movie,Lee Daniels' The Butler,Lee Daniels,United States,16/12/2020,2013,PG-13,132,Dramas,2020,Dramas,,
1541,Movie,Nocturnal Animals,Tom Ford,United States,16/12/2020,2016,R,117,"Dramas, Thrillers",2020,Dramas,Thrillers,
1543,Movie,Vir Das: Outside In - The Lockdown Special,Vir Das,India,16/12/2020,2020,TV-MA,50,Stand-Up Comedy,2020,Stand-Up Comedy,,
1545,Movie,Grizzlies,Miranda de Pencier,Canada,15/12/2020,2018,R,106,"Dramas, Independent Movies, Sports Movies",2020,Dramas,Independent Movies,Sports Movies
1550,Movie,The Professor and the Madman,Farhad Safinia,Ireland,15/12/2020,2019,TV-14,125,"Dramas, Independent Movies",2020,Dramas,Independent Movies,
1551,Movie,A California Christmas,Shaun Paul Piccinino,United States,14/12/2020,2020,PG-13,107,"Comedies, Romantic Movies",2020,Comedies,Romantic Movies,
1554,Movie,The Netflix Afterparty: The Best Shows of The Worst Year,"Krysia Plonka, Kristian Mercado",United States,13/12/2020,2020,TV-MA,59,Comedies,2020,Comedies,,
1557,Movie,A Trash Truck Christmas,Eddie Rosas,,11/12/2020,2020,TV-Y,28,Children & Family Movies,2020,Children & Family Movies,,
1558,Movie,Canvas,Frank E. Abney III,United States,11/12/2020,2020,G,9,"Children & Family Movies, Dramas",2020,Children & Family Movies,Dramas,
1559,Movie,Giving Voice,"James D. Stern, Fernando Villena",United States,11/12/2020,2020,PG-13,91,Documentaries,2020,Documentaries,,
1561,Movie,The Prom,Ryan Murphy,United States,11/12/2020,2020,PG-13,132,"Comedies, LGBTQ Movies, Music & Musicals",2020,Comedies,LGBTQ Movies,Music & Musicals
1562,Movie,Torbaaz,Girish Malik,India,11/12/2020,2020,TV-MA,133,"Dramas, International Movies, Sports Movies",2020,Dramas,International Movies,Sports Movies
1564,Movie,Funny Boy,Deepa Mehta,Canada,10/12/2020,2020,TV-MA,109,"Dramas, LGBTQ Movies",2020,Dramas,LGBTQ Movies,
1566,Movie,Just The Way You Are,Theodore Boborol,Philippines,10/12/2020,2016,TV-G,107,"International Movies, Romantic Movies",2020,International Movies,Romantic Movies,
1567,Movie,She's the One,Mae Czarina Cruz,Philippines,10/12/2020,2013,TV-14,111,"Dramas, International Movies, Romantic Movies",2020,Dramas,International Movies,Romantic Movies
1568,Movie,The Panti Sisters,Jun Lana,Philippines,10/12/2020,2019,TV-MA,108,"Comedies, International Movies, LGBTQ Movies",2020,Comedies,International Movies,LGBTQ Movies
1569,Movie,"Kalel, 15",Jun Lana,Philippines,09/12/2020,2019,TV-MA,105,"Dramas, Independent Movies, International Movies",2020,Dramas,Independent Movies,International Movies
1572,Movie,Rose Island,Sydney Sibilia,Italy,09/12/2020,2020,TV-14,119,"Comedies, Dramas, International Movies",2020,Comedies,Dramas,International Movies
1576,Movie,André & his olive tree,Josiah Ng,Singapore,08/12/2020,2020,TV-PG,104,"Documentaries, International Movies",2020,Documentaries,International Movies,
1577,Movie,Bobbleheads The Movie,Kirk Wise,United States,08/12/2020,2020,PG,83,"Children & Family Movies, Comedies",2020,Children & Family Movies,Comedies,
1578,Movie,Emicida: AmarElo - It’s All For Yesterday,,Brazil,08/12/2020,2020,TV-MA,90,"Documentaries, International Movies, Music & Musicals",2020,Documentaries,International Movies,Music & Musicals
1581,Movie,Spirit Riding Free: Ride Along Adventure,"Beth Sleven, Allan Jacobsen, Kevin Wotton",United States,08/12/2020,2020,TV-Y7,79,Children & Family Movies,2020,Children & Family Movies,,
1582,Movie,Super Monsters: Santa’s Super Monster Helpers,Steve Ball,United States,08/12/2020,2020,TV-Y,24,Children & Family Movies,2020,Children & Family Movies,,
1583,Movie,Triple 9,John Hillcoat,United States,08/12/2020,2016,R,115,"Dramas, Thrillers",2020,Dramas,Thrillers,
1585,Movie,Ava,Tate Taylor,United States,07/12/2020,2020,R,97,"Action & Adventure, Dramas",2020,Action & Adventure,Dramas,
1589,Movie,Mighty Express: A Mighty Christmas,Clint Butler,Canada,05/12/2020,2020,TV-Y,26,Children & Family Movies,2020,Children & Family Movies,,
1592,Movie,Captain Underpants Mega Blissmas,"Erik Kling, Kevin Peaty",United States,04/12/2020,2020,TV-Y7,46,"Children & Family Movies, Comedies",2020,Children & Family Movies,Comedies,
1593,Movie,Christmas Crossfire,Detlev Buck,Germany,04/12/2020,2020,TV-MA,106,"Comedies, International Movies, Thrillers",2020,Comedies,International Movies,Thrillers
1595,Movie,Leyla Everlasting,,Turkey,04/12/2020,2020,TV-MA,113,"Comedies, International Movies",2020,Comedies,International Movies,
1596,Movie,MANK,David Fincher,United States,04/12/2020,2020,R,133,"Dramas, Independent Movies",2020,Dramas,Independent Movies,
1598,Movie,You Are My Home,Amanda Raymond,United States,04/12/2020,2020,TV-PG,93,"Children & Family Movies, Dramas",2020,Children & Family Movies,Dramas,
1599,Movie,Between Maybes,Jason Paul Laxamana,Philippines,03/12/2020,2019,TV-14,108,"Dramas, International Movies, Romantic Movies",2020,Dramas,International Movies,Romantic Movies
1600,Movie,Break,Marc Fouchard,France,03/12/2020,2018,TV-MA,96,"Comedies, Dramas, International Movies",2020,Comedies,Dramas,International Movies
1601,Movie,Chico Bon Bon and the Very Berry Holiday,Darragh O'Connell,,03/12/2020,2020,TV-Y,25,Children & Family Movies,2020,Children & Family Movies,,
1602,Movie,Just Another Christmas,Roberto Santucci,Brazil,03/12/2020,2020,TV-MA,101,"Comedies, International Movies",2020,Comedies,International Movies,
1603,Movie,Must Be... Love,Dado C. Lumibao,Philippines,03/12/2020,2013,TV-14,106,"Comedies, Dramas, International Movies",2020,Comedies,Dramas,International Movies
1605,Movie,Ari Eldjárn: Pardon My Icelandic,August Jakobsson,Iceland,02/12/2020,2020,TV-MA,54,Stand-Up Comedy,2020,Stand-Up Comedy,,
1607,Movie,Fierce,Anna Wieczur-Bluszcz,Poland,02/12/2020,2020,TV-MA,118,"Comedies, Dramas, International Movies",2020,Comedies,Dramas,International Movies
1608,Movie,Hazel Brugger: Tropical,,Germany,02/12/2020,2020,TV-MA,58,Stand-Up Comedy,2020,Stand-Up Comedy,,
1609,Movie,3 Days to Kill,McG,United States,01/12/2020,2014,PG-13,117,Action & Adventure,2020,Action & Adventure,,
1610,Movie,Angela's Christmas Wish,Damien O’Connor,United States,01/12/2020,2020,TV-Y,48,Children & Family Movies,2020,Children & Family Movies,,
1611,Movie,Angels & Demons,Ron Howard,United States,01/12/2020,2009,PG-13,139,Thrillers,2020,Thrillers,,
1613,Movie,Chef,Jon Favreau,United States,01/12/2020,2014,R,115,"Comedies, Independent Movies",2020,Comedies,Independent Movies,
1614,Movie,Effie Gray,Richard Laxton,United Kingdom,01/12/2020,2014,PG-13,109,"Dramas, International Movies, Romantic Movies",2020,Dramas,International Movies,Romantic Movies
1617,Movie,Monster House,Gil Kenan,United States,01/12/2020,2006,PG,91,"Children & Family Movies, Comedies",2020,Children & Family Movies,Comedies,
1618,Movie,Natalie Palamides: Nate - A One Man Show,Phil Burgers,United States,01/12/2020,2020,TV-MA,60,Comedies,2020,Comedies,,
1621,Movie,Peppermint,Pierre Morel,Hong Kong,01/12/2020,2018,R,102,Action & Adventure,2020,Action & Adventure,,
1622,Movie,Quigley Down Under,Simon Wincer,Australia,01/12/2020,1990,PG-13,120,Action & Adventure,2020,Action & Adventure,,
1625,Movie,The Da Vinci Code,Ron Howard,United States,01/12/2020,2006,PG-13,149,Thrillers,2020,Thrillers,,
1627,Movie,The Happytime Murders,Brian Henson,United States,01/12/2020,2018,R,91,"Action & Adventure, Comedies",2020,Action & Adventure,Comedies,
1630,Movie,U-Turn,Derick Cabrido,Philippines,01/12/2020,2020,TV-MA,99,"Horror Movies, International Movies",2020,Horror Movies,International Movies,
1631,Movie,Finding Agnes,Marla M. Ancheta,Philippines,30/11/2020,2020,TV-PG,106,"Dramas, International Movies",2020,Dramas,International Movies,
1632,Movie,Rust Creek,Jen McGowan,United States,30/11/2020,2018,R,108,Thrillers,2020,Thrillers,,
1633,Movie,Spookley and the Christmas Kittens,Bernie Denk,United States,30/11/2020,2019,TV-Y,45,Children & Family Movies,2020,Children & Family Movies,,
1634,Movie,The 2nd,Brian Skiba,United States,30/11/2020,2020,TV-MA,93,Action & Adventure,2020,Action & Adventure,,
1636,Movie,A Go! Go! Cory Carson Christmas,"Stanley Moore, Alex Woo",United States,27/11/2020,2020,TV-Y,22,Children & Family Movies,2020,Children & Family Movies,,
1637,Movie,Dance Dreams: Hot Chocolate Nutcracker,Oliver Bokelberg,United States,27/11/2020,2020,TV-PG,81,"Children & Family Movies, Documentaries",2020,Children & Family Movies,Documentaries,
1638,Movie,Don’t Listen,Ángel Gómez Hernández,Spain,27/11/2020,2020,TV-MA,98,"Horror Movies, International Movies",2020,Horror Movies,International Movies,
1643,Movie,The Beast,Ludovico Di Martino,Italy,27/11/2020,2020,TV-MA,100,"Action & Adventure, International Movies",2020,Action & Adventure,International Movies,
1644,Movie,The Call,Lee Chung-hyun,South Korea,27/11/2020,2020,TV-MA,112,"International Movies, Thrillers",2020,International Movies,Thrillers,
1645,Movie,Fantastica,Barry Gonzalez,Philippines,26/11/2020,2018,TV-PG,114,"Comedies, International Movies, LGBTQ Movies",2020,Comedies,International Movies,LGBTQ Movies
1646,Movie,Larry the Cable Guy: Remain Seated,Brian Volk-Weiss,United States,26/11/2020,2020,TV-14,68,Stand-Up Comedy,2020,Stand-Up Comedy,,
1647,Movie,Mosul,Matthew Michael Carnahan,United States,26/11/2020,2020,TV-MA,103,"Action & Adventure, Dramas, International Movies",2020,Action & Adventure,Dramas,International Movies
1648,Movie,Unexpectedly Yours,Cathy Garcia-Molina,Philippines,26/11/2020,2017,TV-14,121,"Comedies, International Movies, Romantic Movies",2020,Comedies,International Movies,Romantic Movies
1649,Movie,Ghosts of War,Eric Bress,United Kingdom,25/11/2020,2020,R,95,Horror Movies,2020,Horror Movies,,
1651,Movie,Shawn Mendes: Live in Concert,Paul Dugdale,United Kingdom,25/11/2020,2020,TV-PG,87,Music & Musicals,2020,Music & Musicals,,
1652,Movie,The Christmas Chronicles: Part Two,Chris Columbus,Canada,25/11/2020,2020,PG,115,"Children & Family Movies, Comedies",2020,Children & Family Movies,Comedies,
1653,Movie,Andhaghaaram,V Vignarajan,India,24/11/2020,2020,TV-14,171,"Horror Movies, International Movies, Thrillers",2020,Horror Movies,International Movies,Thrillers
1654,Movie,Andhakaaram,V Vignarajan,India,24/11/2020,2020,TV-14,171,"Horror Movies, International Movies, Thrillers",2020,Horror Movies,International Movies,Thrillers
1656,Movie,Dragons: Rescue Riders: Huttsgalor Holiday,"Greg Rankin, TJ Sullivan",United States,24/11/2020,2020,TV-Y,46,"Children & Family Movies, Comedies",2020,Children & Family Movies,Comedies,
1657,Movie,Hillbilly Elegy,Ron Howard,United States,24/11/2020,2020,R,117,Dramas,2020,Dramas,,
1658,Movie,Notes for My Son,Carlos Sorín,Argentina,24/11/2020,2020,TV-MA,84,"Dramas, International Movies",2020,Dramas,International Movies,
1660,Movie,Hard Kill,Matt Eskandari,United States,23/11/2020,2020,R,98,Action & Adventure,2020,Action & Adventure,,
1661,Movie,Shawn Mendes: In Wonder,Grant Singer,United States,23/11/2020,2020,TV-MA,83,"Documentaries, Music & Musicals",2020,Documentaries,Music & Musicals,
1663,Movie,The Suit,Mohammad Adel,Egypt,23/11/2020,2018,TV-14,97,"Action & Adventure, Comedies, International Movies",2020,Action & Adventure,Comedies,International Movies
1664,Movie,Dolly Parton’s Christmas on the Square,Debbie Allen,United States,22/11/2020,2020,TV-PG,99,"Children & Family Movies, Music & Musicals",2020,Children & Family Movies,Music & Musicals,
